id,group,number,cooling.level,lo.timing,treatment.timing,lo.doy,measurement.date,apical,lateral
L199,L,199,3,early,3,131,04.07.23,5.81,4.92
L200,L,200,3,early,3,136,04.07.23,6.83,6.08
L201,L,201,3,early,3,136,04.07.23,5.2,5.31
L202,L,202,3,early,3,131,04.07.23,4.25,4.38
L203,L,203,3,early,3,131,04.07.23,2.6,7.4
L204,L,204,3,early,3,129,04.07.23,7.15,4.88
L205,L,205,3,early,3,131,04.07.23,4.52,3.22
L206,L,206,3,early,3,121,04.07.23,6,5.46
L207,L,207,3,early,3,142,04.07.23,5.31,5.2
L208,L,208,3,early,3,129,04.07.23,5.84,4.24
L209,L,209,3,early,3,137,04.07.23,Na,5.85
L210,L,210,3,early,3,131,04.07.23,5.96,5.32
L211,L,211,3,early,3,131,04.07.23,4.81,4.99
L212,L,212,3,early,3,129,04.07.23,7.45,5.52
L213,L,213,3,early,3,129,04.07.23,4.95,5.12
L214,L,214,3,early,3,129,04.07.23,3.99,2.97
L215,L,215,3,early,3,131,04.07.23,6.99,5.69
L216,L,216,3,early,3,139,04.07.23,4.01,3.64
L217,L,217,3,early,3,136,04.07.23,4.06,3.79
L218,L,218,3,early,3,125,04.07.23,8.25,6.8
L219,L,219,3,early,3,129,04.07.23,6.05,4.72
L220,L,220,3,early,3,121,04.07.23,4.51,4.15
L221,L,221,3,early,3,137,04.07.23,5.8,5.38
L222,L,222,3,early,3,129,04.07.23,6.67,4.07
L223,L,223,3,early,3,131,04.07.23,8.02,5.29
L224,L,224,3,early,3,129,04.07.23,8.18,6.5
L225,L,225,3,early,3,144,04.07.23,5.5,3.66
M226,M,226,3,late,3,148,04.07.23,3.9,3.87
M227,M,227,3,late,3,148,04.07.23,2.94,5.22
M228,M,228,3,late,3,148,04.07.23,5.89,4.54
M229,M,229,3,late,3,148,04.07.23,5.69,4.37
M230,M,230,3,late,3,148,04.07.23,6.95,5.99
M231,M,231,3,late,3,148,04.07.23,5.66,4.34
M232,M,232,3,late,3,145,04.07.23,4.53,4.32
M233,M,233,3,late,3,148,04.07.23,11.74,4.49
M234,M,234,3,late,3,148,04.07.23,6.05,4.45
M235,M,235,3,late,3,148,04.07.23,Na,4.19
M236,M,236,3,late,3,151,04.07.23,3.89,3.94
M237,M,237,3,late,3,150,04.07.23,1.98,3.25
M238,M,238,3,late,3,148,04.07.23,6.24,4.39
M239,M,239,3,late,3,148,04.07.23,5.02,4.48
M240,M,240,3,late,3,148,04.07.23,3.95,3.83
M241,M,241,3,late,3,148,04.07.23,7.96,3.1
M242,M,242,3,late,3,148,04.07.23,5.06,5.17
M243,M,243,3,late,3,148,04.07.23,6.19,4.86
M244,M,244,3,late,3,148,04.07.23,5.24,4.47
M245,M,245,3,late,3,148,04.07.23,7.88,5.81
M246,M,246,3,late,3,148,04.07.23,3.88,4.07
M247,M,247,3,late,3,148,04.07.23,5.29,4.6
M248,M,248,3,late,3,148,04.07.23,4.57,4.41
M249,M,249,3,late,3,148,04.07.23,5.25,4.24
M250,M,250,3,late,3,148,04.07.23,4.97,4.5
M251,M,251,3,late,3,148,04.07.23,6.7,6.29
N253,N,253,1,early,1,129,04.07.23,3.09,2.69
N254,N,254,1,early,1,129,04.07.23,5.95,4.4
N255,N,255,1,early,1,125,04.07.23,5.94,4.75
N256,N,256,1,early,1,129,04.07.23,4,3.94
N257,N,257,1,early,1,121,04.07.23,6.37,5
N258,N,258,1,early,1,131,04.07.23,5.22,4.8
N259,N,259,1,early,1,129,04.07.23,5.51,5.33
N260,N,260,1,early,1,131,04.07.23,3.98,3.5
N261,N,261,1,early,1,144,04.07.23,3.98,2.82
N262,N,262,1,early,1,138,04.07.23,7.45,5.11
N263,N,263,1,early,1,136,04.07.23,5.63,5.06
N264,N,264,1,early,1,129,04.07.23,3.35,3.63
N265,N,265,1,early,1,129,04.07.23,6.24,4.6
N266,N,266,1,early,1,129,04.07.23,3.84,3.01
N267,N,267,1,early,1,129,04.07.23,5.84,5.37
N268,N,268,1,early,1,125,04.07.23,4.92,3.84
N269,N,269,1,early,1,142,04.07.23,3.2,3.13
N270,N,270,1,early,1,136,04.07.23,5.1,6.5
N271,N,271,1,early,1,136,04.07.23,5.02,4.98
N272,N,272,1,early,1,129,04.07.23,6.1,3.76
N273,N,273,1,early,1,129,04.07.23,4.37,4.2
N274,N,274,1,early,1,125,04.07.23,4.1,3.96
N275,N,275,1,early,1,129,04.07.23,5.54,2.89
N276,N,276,1,early,1,136,04.07.23,4.51,5.14
N277,N,277,1,early,1,129,04.07.23,5.89,3.17
N278,N,278,1,early,1,137,04.07.23,7.41,3.76
O280,O,280,1,late,1,148,04.07.23,7.22,4.94
O281,O,281,1,late,1,150,04.07.23,9.65,3.88
O282,O,282,1,late,1,148,04.07.23,3.71,3.14
O283,O,283,1,late,1,148,04.07.23,Na,4.41
O284,O,284,1,late,1,148,04.07.23,7.35,4.81
O285,O,285,1,late,1,148,04.07.23,6.13,4.49
O286,O,286,1,late,1,150,04.07.23,4.59,4.54
O287,O,287,1,late,1,148,04.07.23,Na,4.79
O288,O,288,1,late,1,155,04.07.23,3.22,2.62
O289,O,289,1,late,1,148,04.07.23,4.02,3.58
O290,O,290,1,late,1,148,04.07.23,5.14,3.93
O291,O,291,1,late,1,148,04.07.23,Na,4.73
O292,O,292,1,late,1,148,04.07.23,5.54,4.44
O293,O,293,1,late,1,148,04.07.23,6.11,3.12
O294,O,294,1,late,1,148,04.07.23,5.3,2.66
O295,O,295,1,late,1,148,04.07.23,5.53,3.5
O296,O,296,1,late,1,148,04.07.23,4.58,4.8
O297,O,297,1,late,1,148,04.07.23,Na,5.26
O298,O,298,1,late,1,150,04.07.23,8.31,5.9
O299,O,299,1,late,1,148,04.07.23,Na,4.11
O300,O,300,1,late,1,148,04.07.23,4.25,2.48
O301,O,301,1,late,1,148,04.07.23,4.57,4.74
O302,O,302,1,late,1,148,04.07.23,4.79,3.63
O303,O,303,1,late,1,148,04.07.23,3.39,2.58
O304,O,304,1,late,1,148,04.07.23,6.08,2.58
O305,O,305,1,late,1,150,04.07.23,5.26,4.08
O306,O,306,1,late,1,148,04.07.23,5.69,5.12
P307,P,307,2,early,1,131,04.07.23,3.01,2.84
P308,P,308,2,early,1,125,04.07.23,5.75,3.18
P309,P,309,2,early,1,136,04.07.23,6.03,4.74
P310,P,310,2,early,1,125,04.07.23,6.05,4.15
P311,P,311,2,early,1,142,04.07.23,2.11,2.34
P312,P,312,2,early,1,125,04.07.23,5.57,4.6
P313,P,313,2,early,1,143,04.07.23,3.15,2.04
P314,P,314,2,early,1,131,04.07.23,4.39,3.87
P315,P,315,2,early,1,129,04.07.23,4.03,3.88
P316,P,316,2,early,1,125,04.07.23,4.94,4.58
P317,P,317,2,early,1,129,04.07.23,3.74,4.17
P318,P,318,2,early,1,131,04.07.23,5.13,4.26
P319,P,319,2,early,1,131,04.07.23,4.62,3.69
P320,P,320,2,early,1,129,04.07.23,4,3.84
P321,P,321,2,early,1,129,04.07.23,7.28,4.43
P322,P,322,2,early,1,129,04.07.23,4.41,4.22
P323,P,323,2,early,1,129,04.07.23,4.07,5.04
P324,P,324,2,early,1,129,04.07.23,5.8,4.76
P325,P,325,2,early,1,125,04.07.23,4.17,3.43
P326,P,326,2,early,1,131,04.07.23,3.55,3.4
P327,P,327,2,early,1,131,04.07.23,4.55,3.17
P328,P,328,2,early,1,125,04.07.23,3.36,4.11
P329,P,329,2,early,1,131,04.07.23,3.97,4.26
P330,P,330,2,early,1,129,04.07.23,2.76,5.14
P331,P,331,2,early,1,131,04.07.23,3.56,3.77
P332,P,332,2,early,1,131,04.07.23,4,3.34
P333,P,333,2,early,1,131,04.07.23,2.51,2.44
Q334,Q,334,2,late,1,148,04.07.23,5.55,4.6
Q335,Q,335,2,late,1,150,04.07.23,6.1,2.86
Q336,Q,336,2,late,1,148,04.07.23,3.31,1.72
Q337,Q,337,2,late,1,151,04.07.23,2.18,3
Q338,Q,338,2,late,1,148,04.07.23,4.33,3.11
Q339,Q,339,2,late,1,148,04.07.23,5.12,4.06
Q340,Q,340,2,late,1,150,04.07.23,7.81,3.95
Q341,Q,341,2,late,1,148,04.07.23,6.33,4.39
Q342,Q,342,2,late,1,148,04.07.23,4.54,4.61
Q343,Q,343,2,late,1,148,04.07.23,Na,5.44
Q344,Q,344,2,late,1,150,04.07.23,4.66,3.27
Q345,Q,345,2,late,1,148,04.07.23,3.07,3.77
Q346,Q,346,2,late,1,148,04.07.23,4.37,3.52
Q347,Q,347,2,late,1,150,04.07.23,Na,3.09
Q348,Q,348,2,late,1,148,04.07.23,3.71,2.96
Q349,Q,349,2,late,1,148,04.07.23,4.4,3.9
Q350,Q,350,2,late,1,151,04.07.23,4.67,4.28
Q351,Q,351,2,late,1,148,04.07.23,6.73,2.94
Q352,Q,352,2,late,1,148,04.07.23,7.65,2.24
Q353,Q,353,2,late,1,150,04.07.23,6.02,3.39
Q354,Q,354,2,late,1,148,04.07.23,3.99,3.65
Q355,Q,355,2,late,1,148,04.07.23,5.6,3.73
Q356,Q,356,2,late,1,148,04.07.23,3.7,3.37
Q357,Q,357,2,late,1,150,04.07.23,4.65,5.65
Q358,Q,358,2,late,1,148,04.07.23,2.75,3.08
Q359,Q,359,2,late,1,150,04.07.23,4.76,2.78
Q360,Q,360,2,late,1,148,04.07.23,9.09,4.21
R361,R,361,1,early,2,131,04.07.23,5.26,3.98
R362,R,362,1,early,2,131,04.07.23,8.63,6.21
R363,R,363,1,early,2,129,04.07.23,6.61,6.19
R364,R,364,1,early,2,131,04.07.23,7.57,7.01
R365,R,365,1,early,2,131,04.07.23,5.57,5.11
R366,R,366,1,early,2,129,04.07.23,6.65,4.8
R367,R,367,1,early,2,136,04.07.23,6.72,6.43
R368,R,368,1,early,2,129,04.07.23,4.69,4.51
R369,R,369,1,early,2,144,04.07.23,7.3,6.22
R370,R,370,1,early,2,137,04.07.23,6.36,5.3
R371,R,371,1,early,2,121,04.07.23,6.25,5.44
R372,R,372,1,early,2,142,04.07.23,6.42,4.65
R373,R,373,1,early,2,125,04.07.23,6.39,6.01
R374,R,374,1,early,2,129,04.07.23,6.25,3.99
R375,R,375,1,early,2,136,04.07.23,6.71,6.22
R376,R,376,1,early,2,129,04.07.23,3.73,3.56
R377,R,377,1,early,2,121,04.07.23,Na,4.29
R378,R,378,1,early,2,125,04.07.23,6.23,4.56
R379,R,379,1,early,2,139,04.07.23,7.43,5.18
R380,R,380,1,early,2,125,04.07.23,7.89,6.9
R381,R,381,1,early,2,129,04.07.23,4.8,3.58
R382,R,382,1,early,2,136,04.07.23,6.14,5.69
R383,R,383,1,early,2,129,04.07.23,7.78,7.16
R384,R,384,1,early,2,125,04.07.23,3.55,2.76
R385,R,385,1,early,2,129,04.07.23,6.92,4.12
R386,R,386,1,early,2,125,04.07.23,8.77,7.2
R387,R,387,1,early,2,121,04.07.23,6.84,7.49
S388,S,388,1,late,2,150,04.07.23,10.79,8.42
S389,S,389,1,late,2,150,04.07.23,Na,5.2
S390,S,390,1,late,2,148,04.07.23,Na,5.32
S391,S,391,1,late,2,148,04.07.23,5.68,4.04
S392,S,392,1,late,2,150,04.07.23,3.86,1.36
S393,S,393,1,late,2,150,04.07.23,6.17,4.59
S394,S,394,1,late,2,148,04.07.23,3.67,4.4
S395,S,395,1,late,2,151,04.07.23,6.36,4.52
S396,S,396,1,late,2,148,04.07.23,3.51,2.2
S397,S,397,1,late,2,148,04.07.23,2.01,5.78
S398,S,398,1,late,2,148,04.07.23,Na,4.59
S399,S,399,1,late,2,148,04.07.23,4.76,4.73
S400,S,400,1,late,2,150,04.07.23,4.93,3.25
S401,S,401,1,late,2,150,04.07.23,Na,4.96
S402,S,402,1,late,2,148,04.07.23,6.53,5.08
S403,S,403,1,late,2,148,04.07.23,5.81,3.76
S404,S,404,1,late,2,148,04.07.23,5.5,5.02
S405,S,405,1,late,2,148,04.07.23,6.15,4.81
S406,S,406,1,late,2,148,04.07.23,5.3,4.88
S407,S,407,1,late,2,150,04.07.23,Na,4.04
S408,S,408,1,late,2,150,04.07.23,6.8,4.62
S409,S,409,1,late,2,148,04.07.23,5.48,4.23
S410,S,410,1,late,2,148,04.07.23,6.82,5.36
S411,S,411,1,late,2,148,04.07.23,7,3.11
S412,S,412,1,late,2,150,04.07.23,5.21,3.18
S413,S,413,1,late,2,148,04.07.23,4.18,4.42
S414,S,414,1,late,2,151,04.07.23,2.82,2.39
T415,T,415,2,early,2,129,04.07.23,4.73,3.3
T416,T,416,2,early,2,145,04.07.23,5.14,3.6
T417,T,417,2,early,2,136,04.07.23,Na,5.29
T418,T,418,2,early,2,130,04.07.23,5.53,4.97
T419,T,419,2,early,2,130,04.07.23,6.55,6.38
T420,T,420,2,early,2,129,04.07.23,9.65,5.7
T421,T,421,2,early,2,125,04.07.23,4.55,4.34
T422,T,422,2,early,2,136,04.07.23,4.48,4.03
T423,T,423,2,early,2,129,04.07.23,5.6,4.88
T424,T,424,2,early,2,136,04.07.23,4.62,4.66
T425,T,425,2,early,2,136,04.07.23,4.12,3.32
T426,T,426,2,early,2,138,04.07.23,5.07,5.06
T427,T,427,2,early,2,136,04.07.23,Na,6.32
T428,T,428,2,early,2,131,04.07.23,7.32,5.18
T429,T,429,2,early,2,131,04.07.23,4.72,3.43
T430,T,430,2,early,2,130,04.07.23,4.98,4.3
T431,T,431,2,early,2,131,04.07.23,6.23,5.63
T432,T,432,2,early,2,121,04.07.23,7.99,5.37
T433,T,433,2,early,2,129,04.07.23,5.24,4.72
T434,T,434,2,early,2,136,04.07.23,4.89,6.61
T435,T,435,2,early,2,121,04.07.23,7.83,6.89
T436,T,436,2,early,2,136,04.07.23,4.49,4.45
T437,T,437,2,early,2,131,04.07.23,7.69,5.6
T438,T,438,2,early,2,131,04.07.23,3.92,3.38
T439,T,439,2,early,2,131,04.07.23,5.74,3.95
T440,T,440,2,early,2,145,04.07.23,5.59,4.32
U442,U,442,2,late,2,148,04.07.23,5,4.5
U443,U,443,2,late,2,148,04.07.23,4.88,3.38
U444,U,444,2,late,2,148,04.07.23,5.02,4.53
U445,U,445,2,late,2,150,04.07.23,4.68,2.7
U446,U,446,2,late,2,148,04.07.23,5.65,4.92
U447,U,447,2,late,2,148,04.07.23,6.95,5.62
U448,U,448,2,late,2,148,04.07.23,9.1,7.51
U449,U,449,2,late,2,148,04.07.23,2.36,5.12
U450,U,450,2,late,2,148,04.07.23,4.32,2.78
U451,U,451,2,late,2,148,04.07.23,Na,5.99
U452,U,452,2,late,2,148,04.07.23,4.92,3.91
U453,U,453,2,late,2,145,04.07.23,4.72,7.17
U454,U,454,2,late,2,148,04.07.23,6.72,5.07
U455,U,455,2,late,2,151,04.07.23,5.8,4.43
U456,U,456,2,late,2,150,04.07.23,5.74,5.68
U457,U,457,2,late,2,148,04.07.23,5.7,4.66
U458,U,458,2,late,2,148,04.07.23,6.8,4.75
U459,U,459,2,late,2,148,04.07.23,5.93,6.73
U460,U,460,2,late,2,148,04.07.23,1.78,5.43
U461,U,461,2,late,2,148,04.07.23,7.73,4.64
U462,U,462,2,late,2,148,04.07.23,5.76,4.92
U463,U,463,2,late,2,148,04.07.23,8.43,6.17
U464,U,464,2,late,2,148,04.07.23,Na,5.21
U465,U,465,2,late,2,148,04.07.23,5.35,5.54
U466,U,466,2,late,2,143,04.07.23,2.22,2.76
U467,U,467,2,late,2,148,04.07.23,5.75,5.1
U468,U,468,2,late,2,148,04.07.23,5.56,4.96
L199,L,199,3,early,3,131,10.08.23,11.49,10.46
L200,L,200,3,early,3,136,10.08.23,13.35,12.18
L201,L,201,3,early,3,136,10.08.23,10.55,10.32
L202,L,202,3,early,3,131,10.08.23,8.86,10.65
L203,L,203,3,early,3,131,10.08.23,9.05,11.25
L204,L,204,3,early,3,129,10.08.23,14.45,10.96
L205,L,205,3,early,3,131,10.08.23,10.04,9.97
L206,L,206,3,early,3,121,10.08.23,13.25,12.4
L207,L,207,3,early,3,142,10.08.23,12.27,11.8
L208,L,208,3,early,3,129,10.08.23,12.96,10.21
L209,L,209,3,early,3,137,10.08.23,15.33,12.02
L210,L,210,3,early,3,131,10.08.23,11.85,11.45
L211,L,211,3,early,3,131,10.08.23,12.34,12.26
L212,L,212,3,early,3,129,10.08.23,13.72,10.98
L213,L,213,3,early,3,129,10.08.23,10.89,10.24
L214,L,214,3,early,3,129,10.08.23,7.69,7.55
L215,L,215,3,early,3,131,10.08.23,14.64,11.4
L216,L,216,3,early,3,139,10.08.23,8.98,10.31
L217,L,217,3,early,3,136,10.08.23,6.83,6.03
L218,L,218,3,early,3,125,10.08.23,16.36,12.62
L219,L,219,3,early,3,129,10.08.23,15.1,12.85
L220,L,220,3,early,3,121,10.08.23,8.06,7.48
L221,L,221,3,early,3,137,10.08.23,12.21,10.6
L222,L,222,3,early,3,129,10.08.23,13.32,9.75
L223,L,223,3,early,3,131,10.08.23,17.61,11.9
L224,L,224,3,early,3,129,10.08.23,16.08,14.2
L225,L,225,3,early,3,144,10.08.23,10.45,7.64
M226,M,226,3,late,3,148,10.08.23,10.5,8.8
M227,M,227,3,late,3,148,10.08.23,4.27,11.32
M228,M,228,3,late,3,148,10.08.23,12.75,9.96
M229,M,229,3,late,3,148,10.08.23,11.3,8.72
M230,M,230,3,late,3,148,10.08.23,15.15,13.97
M231,M,231,3,late,3,148,10.08.23,11.15,9.29
M232,M,232,3,late,3,145,10.08.23,10.3,9.81
M233,M,233,3,late,3,148,10.08.23,16.64,10.56
M234,M,234,3,late,3,148,10.08.23,12.91,10.45
M235,M,235,3,late,3,148,10.08.23,4.79,9.38
M236,M,236,3,late,3,151,10.08.23,9.15,8.88
M237,M,237,3,late,3,150,10.08.23,8.58,9.55
M238,M,238,3,late,3,148,10.08.23,16.82,12.18
M239,M,239,3,late,3,148,10.08.23,9.44,9.58
M240,M,240,3,late,3,148,10.08.23,9.35,8.65
M241,M,241,3,late,3,148,10.08.23,15.09,7.97
M242,M,242,3,late,3,148,10.08.23,7.02,11.33
M243,M,243,3,late,3,148,10.08.23,12.1,8.29
M244,M,244,3,late,3,148,10.08.23,12.49,11.61
M245,M,245,3,late,3,148,10.08.23,11.51,13.01
M246,M,246,3,late,3,148,10.08.23,9.84,8.89
M247,M,247,3,late,3,148,10.08.23,12.74,11.97
M248,M,248,3,late,3,148,10.08.23,12,11.29
M249,M,249,3,late,3,148,10.08.23,11.34,9.2
M250,M,250,3,late,3,148,10.08.23,11.3,9.11
M251,M,251,3,late,3,148,10.08.23,14.27,12.96
N253,N,253,1,early,1,129,10.08.23,5.33,5.86
N254,N,254,1,early,1,129,10.08.23,10.57,9.32
N255,N,255,1,early,1,125,10.08.23,10.44,9.68
N256,N,256,1,early,1,129,10.08.23,5.71,8.7
N257,N,257,1,early,1,121,10.08.23,11.71,10.4
N258,N,258,1,early,1,131,10.08.23,10,10.64
N259,N,259,1,early,1,129,10.08.23,11.32,8.54
N260,N,260,1,early,1,131,10.08.23,7.95,7.3
N261,N,261,1,early,1,144,10.08.23,7.61,5.77
N262,N,262,1,early,1,138,10.08.23,11.88,10.45
N263,N,263,1,early,1,136,10.08.23,10.44,8.93
N264,N,264,1,early,1,129,10.08.23,6.03,7.41
N265,N,265,1,early,1,129,10.08.23,11.5,10.29
N266,N,266,1,early,1,129,10.08.23,8.02,6.9
N267,N,267,1,early,1,129,10.08.23,11.58,9.88
N268,N,268,1,early,1,125,10.08.23,10.54,7.34
N269,N,269,1,early,1,142,10.08.23,5.77,5.24
N270,N,270,1,early,1,136,10.08.23,10.83,11.51
N271,N,271,1,early,1,136,10.08.23,10.49,10.54
N272,N,272,1,early,1,129,10.08.23,12.34,8.29
N273,N,273,1,early,1,129,10.08.23,8.04,8.9
N274,N,274,1,early,1,125,10.08.23,7.55,9.11
N275,N,275,1,early,1,129,10.08.23,9.34,6.9
N276,N,276,1,early,1,136,10.08.23,10.68,11.84
N277,N,277,1,early,1,129,10.08.23,12.2,7.77
N278,N,278,1,early,1,137,10.08.23,13.83,9.44
O280,O,280,1,late,1,148,10.08.23,11.91,10.24
O281,O,281,1,late,1,150,10.08.23,9.72,7.98
O282,O,282,1,late,1,148,10.08.23,8.38,7.59
O283,O,283,1,late,1,148,10.08.23,4.86,10.7
O284,O,284,1,late,1,148,10.08.23,12.68,10.57
O285,O,285,1,late,1,148,10.08.23,8.18,8.8
O286,O,286,1,late,1,150,10.08.23,6.73,5.96
O287,O,287,1,late,1,148,10.08.23,9.84,8.38
O288,O,288,1,late,1,155,10.08.23,5.8,5.71
O289,O,289,1,late,1,148,10.08.23,9.61,10.35
O290,O,290,1,late,1,148,10.08.23,9.96,7.7
O291,O,291,1,late,1,148,10.08.23,Na,9.73
O292,O,292,1,late,1,148,10.08.23,10.29,8.44
O293,O,293,1,late,1,148,10.08.23,11.44,7.99
O294,O,294,1,late,1,148,10.08.23,10.18,7.38
O295,O,295,1,late,1,148,10.08.23,9.7,6.43
O296,O,296,1,late,1,148,10.08.23,7.11,8.36
O297,O,297,1,late,1,148,10.08.23,6.93,8.35
O298,O,298,1,late,1,150,10.08.23,8.33,10.11
O299,O,299,1,late,1,148,10.08.23,6.97,7.69
O300,O,300,1,late,1,148,10.08.23,7.47,6.6
O301,O,301,1,late,1,148,10.08.23,9.8,10.4
O302,O,302,1,late,1,148,10.08.23,8.92,7.57
O303,O,303,1,late,1,148,10.08.23,7.69,6.81
O304,O,304,1,late,1,148,10.08.23,9.92,6.75
O305,O,305,1,late,1,150,10.08.23,11.13,10.38
O306,O,306,1,late,1,148,10.08.23,6.83,9.72
P307,P,307,2,early,1,131,10.08.23,6.85,6.53
P308,P,308,2,early,1,125,10.08.23,10.23,7.64
P309,P,309,2,early,1,136,10.08.23,10.47,9.38
P310,P,310,2,early,1,125,10.08.23,10.43,9.7
P311,P,311,2,early,1,142,10.08.23,5.98,5.16
P312,P,312,2,early,1,125,10.08.23,10.07,7.94
P313,P,313,2,early,1,143,10.08.23,7.48,4.38
P314,P,314,2,early,1,131,10.08.23,7.23,6.72
P315,P,315,2,early,1,129,10.08.23,9.04,7.25
P316,P,316,2,early,1,125,10.08.23,9.34,9.7
P317,P,317,2,early,1,129,10.08.23,7.83,8.45
P318,P,318,2,early,1,131,10.08.23,10.55,9.48
P319,P,319,2,early,1,131,10.08.23,10.42,6.84
P320,P,320,2,early,1,129,10.08.23,7.93,7.88
P321,P,321,2,early,1,129,10.08.23,13.54,10.73
P322,P,322,2,early,1,129,10.08.23,9.07,8.07
P323,P,323,2,early,1,129,10.08.23,9.47,10.81
P324,P,324,2,early,1,129,10.08.23,11.23,9.38
P325,P,325,2,early,1,125,10.08.23,7.97,7.1
P326,P,326,2,early,1,131,10.08.23,7.57,6.45
P327,P,327,2,early,1,131,10.08.23,9.69,7.94
P328,P,328,2,early,1,125,10.08.23,6.42,7.56
P329,P,329,2,early,1,131,10.08.23,9.4,9.65
P330,P,330,2,early,1,129,10.08.23,4.78,9.38
P331,P,331,2,early,1,131,10.08.23,7.54,7.95
P332,P,332,2,early,1,131,10.08.23,8.45,7.2
P333,P,333,2,early,1,131,10.08.23,5,5.3
Q334,Q,334,2,late,1,148,10.08.23,8.8,8.07
Q335,Q,335,2,late,1,150,10.08.23,7.26,4.9
Q336,Q,336,2,late,1,148,10.08.23,5.25,7.02
Q337,Q,337,2,late,1,151,10.08.23,3.61,5.17
Q338,Q,338,2,late,1,148,10.08.23,8.34,6.49
Q339,Q,339,2,late,1,148,10.08.23,7.79,9.17
Q340,Q,340,2,late,1,150,10.08.23,8.95,6.57
Q341,Q,341,2,late,1,148,10.08.23,9.48,8.22
Q342,Q,342,2,late,1,148,10.08.23,9.75,9
Q343,Q,343,2,late,1,148,10.08.23,Na,8.57
Q344,Q,344,2,late,1,150,10.08.23,8.33,7.27
Q345,Q,345,2,late,1,148,10.08.23,8.33,8.08
Q346,Q,346,2,late,1,148,10.08.23,6.73,7.3
Q347,Q,347,2,late,1,150,10.08.23,6.56,6.54
Q348,Q,348,2,late,1,148,10.08.23,8.21,7.02
Q349,Q,349,2,late,1,148,10.08.23,8.9,7.83
Q350,Q,350,2,late,1,151,10.08.23,7.76,8.23
Q351,Q,351,2,late,1,148,10.08.23,9.46,6.74
Q352,Q,352,2,late,1,148,10.08.23,11.1,6.36
Q353,Q,353,2,late,1,150,10.08.23,10.59,6.79
Q354,Q,354,2,late,1,148,10.08.23,7.83,8.39
Q355,Q,355,2,late,1,148,10.08.23,8.36,7.69
Q356,Q,356,2,late,1,148,10.08.23,9.18,7
Q357,Q,357,2,late,1,150,10.08.23,8.14,10.2
Q358,Q,358,2,late,1,148,10.08.23,Na,6.2
Q359,Q,359,2,late,1,150,10.08.23,9.4,5.98
Q360,Q,360,2,late,1,148,10.08.23,9.64,7.75
R361,R,361,1,early,2,131,10.08.23,10.93,8.01
R362,R,362,1,early,2,131,10.08.23,16.69,11.65
R363,R,363,1,early,2,129,10.08.23,12.32,12.96
R364,R,364,1,early,2,131,10.08.23,15.85,14.62
R365,R,365,1,early,2,131,10.08.23,17.6,11.42
R366,R,366,1,early,2,129,10.08.23,12.59,10.5
R367,R,367,1,early,2,136,10.08.23,15.12,12.26
R368,R,368,1,early,2,129,10.08.23,9.82,9.1
R369,R,369,1,early,2,144,10.08.23,15.27,12.33
R370,R,370,1,early,2,137,10.08.23,12,11.29
R371,R,371,1,early,2,121,10.08.23,12.02,9.3
R372,R,372,1,early,2,142,10.08.23,12.23,9.31
R373,R,373,1,early,2,125,10.08.23,12.32,10.12
R374,R,374,1,early,2,129,10.08.23,13.73,9.11
R375,R,375,1,early,2,136,10.08.23,13.77,12.05
R376,R,376,1,early,2,129,10.08.23,6.76,7.68
R377,R,377,1,early,2,121,10.08.23,6.93,9.82
R378,R,378,1,early,2,125,10.08.23,14.2,8.45
R379,R,379,1,early,2,139,10.08.23,14.57,9.31
R380,R,380,1,early,2,125,10.08.23,16.77,13.11
R381,R,381,1,early,2,129,10.08.23,9.47,7.51
R382,R,382,1,early,2,136,10.08.23,11.85,10.81
R383,R,383,1,early,2,129,10.08.23,17.12,12.83
R384,R,384,1,early,2,125,10.08.23,7.5,7.09
R385,R,385,1,early,2,129,10.08.23,13.82,11.27
R386,R,386,1,early,2,125,10.08.23,14.88,14.69
R387,R,387,1,early,2,121,10.08.23,13.7,14.97
S388,S,388,1,late,2,150,10.08.23,16.04,15.05
S389,S,389,1,late,2,150,10.08.23,6.14,11.79
S390,S,390,1,late,2,148,10.08.23,10.5,10.55
S391,S,391,1,late,2,148,10.08.23,11.23,8.9
S392,S,392,1,late,2,150,10.08.23,9.85,4.51
S393,S,393,1,late,2,150,10.08.23,11.05,8.73
S394,S,394,1,late,2,148,10.08.23,8.91,9.07
S395,S,395,1,late,2,151,10.08.23,11.22,8.41
S396,S,396,1,late,2,148,10.08.23,7.17,5.26
S397,S,397,1,late,2,148,10.08.23,5.92,11.12
S398,S,398,1,late,2,148,10.08.23,9.52,10.24
S399,S,399,1,late,2,148,10.08.23,10.29,9.81
S400,S,400,1,late,2,150,10.08.23,9.14,6.93
S401,S,401,1,late,2,150,10.08.23,6.25,9.46
S402,S,402,1,late,2,148,10.08.23,13.16,11.51
S403,S,403,1,late,2,148,10.08.23,11.78,6.93
S404,S,404,1,late,2,148,10.08.23,11.57,10.35
S405,S,405,1,late,2,148,10.08.23,11.1,8.49
S406,S,406,1,late,2,148,10.08.23,8.93,9.07
S407,S,407,1,late,2,150,10.08.23,Na,8.17
S408,S,408,1,late,2,150,10.08.23,12.03,10
S409,S,409,1,late,2,148,10.08.23,12.56,9.16
S410,S,410,1,late,2,148,10.08.23,14.06,10.36
S411,S,411,1,late,2,148,10.08.23,12.72,7.8
S412,S,412,1,late,2,150,10.08.23,10.07,7.07
